,SiteCode,SiteName,Latitude,Longitude,LocalAuthorityID,SiteClassification,HeadHeight,ToRoad,SiteLocationType,Indoor,SitePhotoURL,SiteDescription,SleepTime,BatteryStatus,BatteryPercentage,SignalStrength,SensorsHealthStatus,OverallStatus,DeviceCode,StartDate,EndDate,LastCommunication,InputPowerError,InputPowerCurrent,InputPowerVoltage,InputBatteryError,InputBatteryVoltage,ChargingStatus,SignalQuality,BatterySleepMultiplier,WeatherError,PMError,NO2Error,LatestINO2Value,LatestINO2Index,LatestINO2IndexSource,LatestIPM10Value,LatestIPM10NUMValue,LatestIPM1Value,LatestIPM1NUMValue,LatestIPM25Value,LatestIPM25Index,LatestIPM25IndexSource,LatestIPM25NUMValue,LatestRELHUMValue,LatestTEMPERATValue,SiteActive,SiteGroup,PowerTag,Enabled,OtherTags,OrganisationName,SponsorName,HourlyBulletinEnd
89,CLDP0110,A40 Western Avenue / Old Oak Common Lane,51.5140380859375,-0.2492914944887161,,Roadside,2.5,1.5,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/7eb73f71e59bd3bfdb2e27e8a7dade00f6d921bb737a3bc59aaef797887e5c9b,This Node is located alongside the A40  close to the junction with Old Oak Common Lane.  The surrounding area has multiple shops and is also a major pedestrian crossing point for both roads.  There are residential properties along the rest of this stretch of the A40  and is a specific area of interest for the GLA.,300.0,normal,95.0,excellent,nominal,healthy,A4R67DLC,2021-07-16T15:05:52.507Z,,2023-02-05T20:13:35.317Z,0,0,0.0,0,3.9533145427703857,7,31,1,0,0,0,91.0,2.0,Measurement,,,,,12.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Deployed, Ealing, Hotspot, Solar300, TfL, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
90,CLDP0111,Marylebone Road / Baker Street,51.522308349609375,-0.1579654961824417,,Roadside,2.5,2.799999952316284,,0,,"This Node is located  at the junction of Baker Street and Marylebone Road just outside the Baker Street Underground station.  With tourist attractions, businesses and the University of Westmnster  close by there is significant foot fall at this crossing point/exiting the station and is a specific area of interest for the GLA.",300.0,normal,98.0,excellent,nominal,healthy,AGW3DV5P,2021-07-16T15:09:54.287Z,,2023-02-05T20:37:16.457Z,0,0,0.0,0,4.087344169616699,7,26,1,0,0,0,80.0,2.0,Measurement,,,,,9.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Deployed, Hotspot, Solar300, TfL, V1, Westminster",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
91,CLDP0112,Byward Street / Great Tower Street,51.50968933105469,-0.0798902511596679,,Roadside,2.5999999046325684,1.059999942779541,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/98e8e87f7276dee95a68646af4b82d32cdaf39a1720451c1af9ed49bafe097d0,This Node is located alongside Byward Street close to the junction with Great Tower Street.  The surrounding area has many businesses and this area has significant footfall.  The immdiate area has a number of retail and food outlets and is a specific area of interest for the GLA.,300.0,normal,94.0,excellent,nominal,healthy,AKXYN3CW,2021-07-16T15:12:05.717Z,,2023-02-05T20:48:43.500Z,0,0,0.0,0,3.9333763122558594,7,31,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"City of London, Deployed, Hotspot, Solar300, TfL, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
92,CLDP0113,Hogarth Roundabout - Great West Road Chiswick,51.486629486083984,-0.2525514960289001,,Roadside,2.5999999046325684,2.200000047683716,,0,,"This Node is located alongside the A4  at Hogarth Roundabout.  It is located on the south side outside residential properties and a pub , and is at a pedestrian crossing point for the roads.   This part of the A4  is a specific area of interest for the GLA",300.0,normal,97.0,excellent,nominal,healthy,AZNVQGSZ,2021-07-16T15:07:23.947Z,,2023-02-05T19:29:34.617Z,0,0,0.0,0,4.012021541595459,7,31,1,0,0,0,96.0,2.0,Measurement,,,,,11.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Deployed, Hotspot, Hounslow, Solar300, TfL, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
93,CLDP0114,Martin Primary School-Playground,51.595008850097656,-0.1688162237405777,,Urban Background,2.299999952316284,28.0,School,0,,"This Node is located within the front playground at Martin Primary School, East Finchley, N2 9JP close to the A1000/High Road. The A1000/High Road is a well-known source of air pollution due to traffic, and runs along the western boundary of the playground. This monitor will provide information on the potential level of exposure to air pollution for those using the playground (children, parents, and school staff), as well as the potential air quality impacts of the new A1000 cycle lane.",300.0,normal,99.0,excellent,nominal,healthy,AJV35PYC,2021-07-21T09:24:09.543Z,,2023-02-05T20:46:52.827Z,0,0,0.0,0,4.133866786956787,7,20,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Barnet, Deployed, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
94,CLDP0115,Peareswood Primary School - Bexley,51.47548675537109,0.1818699985742569,,Roadside,4.0,2.5,School,0,,This Node has been installed in Bexley’s “Focus Area” immediately outside a local Primary School.  The sensor lies 56m to the East of the A206.  The location is intended to be analogous to air pollution concentrations in the primary school playground.,300.0,normal,97.0,excellent,nominal,healthy,AXR7TGKK,2021-07-23T11:26:00.883Z,,2023-02-05T21:23:17.967Z,0,0,0.0,0,4.016452312469482,7,31,1,0,0,0,68.0,2.0,Measurement,,,,,10.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Bexley, Deployed, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
95,CLDP0116,Chrisp Street Market - Tower Hamlets,51.512542724609375,-0.0139470165595412,,Roadside,2.509999990463257,0.8500000238418579,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/acfe9bf6ef116e213e9a3b8ab09c5fab93a92edf2fc002ed3e7978b119daac81,"Chrisp street has been chosen as location for one of the Breathe London Network nodes, because Chrisp market is one of the key areas of the Tower Hamlets Business Low Emissions Neighbourhood (BLEN). The BLEN aims to address environmental and air quality issues, which is of the utmost importance for BID businesses. Around the Chrisp market area, an electric cargo bike will be implemented for businesses.",300.0,recoveryMode,93.0,excellent,nominal,needsAttention,AYYD87P4,2021-07-23T12:28:39.590Z,,2023-02-05T19:08:09.667Z,0,0,0.0,0,3.899038314819336,7,31,4,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"BLEN, Deployed, Solar300, Tower Hamlets, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
96,CLDP0117,Blackhorse Lane & Forest  -Waltham Forest,51.58732986450195,-0.0403217524290084,,Urban Background,3.0,5.400000095367432,,0,,,300.0,normal,99.0,excellent,nominal,healthy,AL19S6YZ,2021-07-30T14:20:11.300Z,,2023-02-05T20:50:58.980Z,0,0,0.0,0,4.1526970863342285,7,31,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Deployed, Solar300, V1, Waltham Forest",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
97,CLDP0118,Church Lane -Waltham Forest,51.56844329833984,0.0094541544094681,,Roadside,2.700000047683716,0.800000011920929,,0,,,300.0,recoveryMode,92.0,excellent,nominal,needsAttention,ALQ2MZ40,2021-07-30T14:20:11.300Z,,2023-02-05T20:36:48.067Z,0,0,0.0,0,3.8857460021972656,7,31,4,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"BLEN, Deployed, Solar300, V1, Waltham Forest",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
98,CLDP0119,366 North End Road - H&F,51.48123550415039,-0.1992930024862289,,Roadside,3.0,0.3000000119209289,,0,,,300.0,normal,94.0,excellent,nominal,healthy,AHPXP1JB,2021-07-23T07:34:39.563Z,,2023-02-05T20:40:05.247Z,0,0,0.0,0,3.9256224632263184,7,31,1,0,0,0,68.0,2.0,Measurement,,,,,11.0,1.0,Measurement,,,,1,GLA,Solar,Y,"BLEN, Deployed, Hammersmith and Fulham, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
99,CLDP0120,313-321 North End Road -H&F,51.48541259765625,-0.2024849951267242,,Roadside,3.0,0.3000000119209289,,0,,,300.0,normal,96.0,excellent,nominal,healthy,AS8C020M,2021-07-23T08:04:24.237Z,,2023-02-05T21:11:13.637Z,0,0,0.0,0,3.9765758514404297,7,31,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Deployed, Hammersmith and Fulham, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
100,CLDP0121,Redbridge Ley Street BLEN,51.56972885131836,0.0836748480796814,,Roadside,2.700000047683716,0.5,,0,,"This Node is located within Redbridge's Business Low Emission Neighbourhood on Ley Street opposite the transport depot and is just north of Seven King's Primary School.\r\n\r\nOriginally located on the west side of LeyStreet , about 60m north of this location, it was moved to the east side to give a better location for the solar panel operation.",,normal,99.0,excellent,,healthy,A6GQYPB5,2021-07-20T09:10:02.543Z,,2023-02-05T20:15:37.640Z,0,0,0.0,0,4.151589393615723,7,29,1,0,0,0,65.0,1.0,Measurement,,,,,12.0,1.0,Measurement,,,,1,GLA,Solar,Y,"BLEN, Deployed, Redbridge, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
101,CLDP0122,Middlesex Street Estate,51.51587677001953,-0.0764990001916885,,Urban Background,2.0,35.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/af9805ff046a879651703934f11e11c121f0ea729740986a43348dbee85455d0,"This Node is in the middle of the Middlesex Street Estate, a Corporation of London housing estate comprising approximately 280 residential flats. \r\nResidents are of all ages, from newborns to centenarians and some have lived on the estate for around 40 years. The flats are built around and overlook a Podium; windows facing the podium are opened to provide ventilation to the flats. Within a short walk, the Estate is surrounded by major roads including Bishopsgate, Hounditch, Commercial Street and Aldgate High Street.\r\nResidents said that they are very interested to monitor the air quality 'as they are breathing the local air 24/7. This is in contrast to City workers who typically are in the area up to 8 hours a day and up to five days a week and many of them spend most of that time in air conditioned offices.’",300.0,recoveryMode,90.0,excellent,nominal,needsAttention,A30RL2YP,2021-08-04T08:51:24.460Z,,2023-02-05T19:57:10.937Z,0,0,0.0,0,3.852515697479248,7,31,4,0,0,0,52.0,1.0,Measurement,,,,,11.0,1.0,Measurement,,,,1,GLA,Solar,Y,"City of London, Deployed, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
102,CLDP0123,Bedford Hill - Wandsworth,51.444454193115234,-0.1507532149553299,,Roadside,2.5999999046325684,0.5,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/ebedd25970d523213d15272f20f456fbdd19ea6ca9c0c5a8126bc14a6089914b,"This Node was deployed on Bedford Hill, a location chosen by the Wandsworth Environment Forum.",300.0,normal,96.0,excellent,nominal,healthy,ASYGC6ST,2021-08-17T14:19:58.600Z,,2023-02-05T21:14:40.690Z,0,0,0.0,0,3.9843297004699703,7,31,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Deployed, Solar300, V1, Wandsworth",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
103,CLDP0124,"George Street, Richmond",51.461055755615234,-0.304014652967453,,Roadside,2.5999999046325684,0.699999988079071,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/81cb81fa2d8571e4dce8ccdd47dddf27d5728fb56d41eca8086684cfd84680f7,"Richmond is probably considered the main town centre for the London Borough of Richmond upon Thames and, despite many actions to reduce pollution, records the highest levels of NO2 in the borough. The vibrant George Street, is part of the main shopping area where shoppers and workers may spend several hours outside. This is the first of many Breathe London Nodes to be installed in the borough to try and give everyone an idea of levels of pollutant in real time.",300.0,normal,93.0,excellent,nominal,healthy,ANTLJ53X,2021-08-31T15:26:07.493Z,,2023-02-05T20:58:16.740Z,0,0,0.0,0,3.9167611598968506,7,31,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Deployed, Richmond upon Thames, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
104,CLDP0125,Silvertown Tunnel access corridor  - Silvertown Way,51.5140495300293,0.0091199995949864,,Roadside,3.0,1.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/f6d4388f72d10874b5083512d13fb363edab95024648a7842a585acaf43abaeb,"This Node has been placed close to a masterplan redevelopment area with high density residential development near to completion on each side of the access road (Silvertown Way).  \r\nA residential street canyon is forming on the northern approach road to the Silvertown Tunnel (which is currently under construction, due for completion in 2023). Once the tunnel is open, the traffic volume and the risk of exposure to poor air quality for new residents will increase. The monitor could report on pre and post construction air quality concentrations to feed into the decision making for any mitigation requirements.",300.0,normal,99.0,excellent,nominal,healthy,APZDLCWL,2021-09-09T14:10:40.517Z,,2023-02-05T21:02:38.470Z,0,0,0.0,0,4.132759094238281,7,31,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Deployed, Newham, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
105,CLDP0126,Poverest Allotments,51.3852767944336,0.1000000014901161,,Urban Background,1.5,107.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/5b5b1b6baea46e280c4ae34a20a8cac40f258a9d123903bb1915d73b4027bc60,"This is one of nine Nodes  deployed at locations which are expected to have low pollution levels but which are representative of large areas  around them.  This provides balance across the network with many other Nodes being at higher pollution locations.\r\n\r\nPoverest Allotments  kindly agreed to host this Node on their site.  This location not only represents the pollution levels at the allotments, with over 100 members spending considerable time there, but also represents the residents around and those using Poverest park and recreation ground.",300.0,normal,99.0,excellent,nominal,healthy,A3ZKYBXJ,2021-09-06T11:00:00.000Z,,2023-02-05T20:10:26.200Z,0,0,0.0,0,4.136082172393799,7,31,1,0,0,0,51.0,1.0,Measurement,,,,,17.0,2.0,Trigger,,,,1,GLA,Solar,Y,"Bromley, Coldspot, Deployed, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
106,CLDP0127,"Wembley High Rd, Cafe Quarter",51.55361557006836,-0.2909820079803467,,Roadside,2.400000095367432,0.3700000047683716,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/a539546e0d047466cbbc7dd86611832a41894e24b8df9b88c0302b65e707fc44.jpg,"The Node was located in the Cafe Quarter along Wembley High Road (between Park Lane and Cecil Avenue) because the area is earmarked for some public realm improvement over the next couple of years. It is also one of the more polluted high streets in the borough so assessing any change here, and measuring particulate matter, will be beneficial.",300.0,normal,94.0,excellent,critical,needsAttention,AS87QWLB,2022-06-24T00:00:00.000Z,,2023-02-05T21:09:02.590Z,0,0,0.0,0,3.934484004974365,7,31,1,0,1,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Brent, Deployed, Replacement, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
107,CLDP0128,"Carlton Vale Road, Kilburn Park School",51.5326042175293,-0.1996330022811889,,Roadside,2.400000095367432,2.799999952316284,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/5d2288af30a7dc135de5817480da699c418b2eaf7741d4284ea61839a82caadf,"The Node is located outside Kilburn Park School, on the opposite side of the road to avoid the trees immeidately outside the school which would block the light to the solar panel.  There is no monitoring along this road at present (nor in the nearby area) and along this road are two schools and a public playground so it is a good location for measuring exposure at several receptors.",300.0,normal,99.0,excellent,nominal,healthy,AYQD3N97,2021-09-02T11:00:00.000Z,,2023-02-05T19:20:35.560Z,0,0,0.0,0,4.144943237304688,7,20,1,0,0,0,112.0,2.0,Measurement,,,,,11.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Brent, Deployed, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
108,CLDP0129,Ampthill Square Estate,51.53130722045898,-0.1377144455909729,,Roadside,3.5,3.3499999046325684,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/7a8d7f62b344e83f4ce787649f2ecc9f546b94bfb2bb167cedac5ce3cf8e3679,"The Node is located between residential flats and the HS2 route, beside a small residents car park. The sensor was installed here because of local residential concerns raised with Camden Council regarding the HS2 demolition and construction works ongoing in the area.",300.0,recoveryMode,70.0,excellent,nominal,needsAttention,AH77XTQF,2021-08-24T10:04:44.050Z,,2023-02-05T19:44:48.380Z,0,0,0.0,0,3.656455993652344,7,31,16,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Camden, Deployed, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
109,CLDP0130,Cat Hill Allotments,51.64500045776367,-0.1587949991226196,,Roadside,2.400000095367432,0.6000000238418579,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/1a0d1ede7f1bba0564dc4339c28a05003a42d188865d90ac36c914f33fff46e8,"This is one of nine Nodes deployed at locations which are expected to have low pollution levels but which are representative of large areas  around them.  This provides balance across the network with many other Nodes being at higher pollution locations.\r\n\r\nEast Barnet Allotments and Gardens Association kindly agreed to host this Node on their site at Cat Hill Allotments  .  This location not only represents the pollution levels at the 9 acre allotments where many residents spend their time but also represents the residential addresses  around and several near by schools; Dane Grove Primary , East Barnet School and the Hellenic School of High Barnet.",300.0,normal,99.0,excellent,nominal,healthy,AV332V37,2021-09-04T10:22:12.173Z,,2023-02-05T21:16:45.060Z,0,0,0.0,0,4.131651401519775,7,27,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,N,"Barnet, Coldspot, Deployed, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
110,CLDP0131,All Saints,51.41831970214844,-0.1874113976955413,,Urban Background,2.5999999046325684,8.0,School,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/8f9aab453f178c00b965c208c24e18921bb40851cbab5ae22ba261914f42b995,This Node is installed within the play ground of All Saints' C of E Primary School on Victoria Road in Merton as part of their schools AQ monitoring program.,300.0,normal,99.0,excellent,nominal,healthy,APF23JMJ,2021-09-07T15:30:30.167Z,,2023-02-05T21:00:23.337Z,0,0,0.0,0,4.158235549926758,7,29,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Deployed, Merton, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
111,CLDP0132,Carshalton Boys Sports College - North,51.37862014770508,-0.1766899973154068,,Roadside,2.5,0.5,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/98dd3171ba8a535584f1470fc7930fd362e4c50bf74f3541cd8febd04679a5f4,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.\r\nThis Node has been located alongside a Vivacity traffic intelligence unit to relate changes in traffic to air quality.",300.0,normal,99.0,excellent,nominal,healthy,AS7M2WNZ,2021-09-10T09:39:41.627Z,,2023-02-05T21:10:30.467Z,0,0,0.0,0,4.147158622741699,7,31,1,0,0,0,,,,,,,,,,,,,,1,SLP-Kingston,Solar,Y,"Deployed, Kingston upon Thames, Phase 2, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
112,CLDP0133,Bandon Hill Primary and Sherwood Hill - Kingston,51.356971740722656,-0.1572100073099136,,Roadside,2.5,1.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/22d5a82130deeae00852495c4603a1b104d83dc9fa1e0d44b8a6eccc5d8971b8,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.\r\nThis Node has been located alongside a Vivacity traffic intelligence unit to relate changes in traffic to air quality.",300.0,normal,99.0,excellent,degraded,needsAttention,AS9SXGRD,2021-09-10T09:00:18.310Z,,2023-02-05T21:12:36.127Z,0,0,0.0,0,4.12500524520874,7,26,1,0,0,0,,,,,,,,,,,,,,1,SLP-Kingston,Solar,Y,"Deployed, Kingston upon Thames, Phase 2, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
